name,KEGG
TRANS-ACONITATE,C02341
TRANS-ACONITATE,C02341
TRANS-ACONITATE+Na,C02341
TRANS-ACONITATE+Na,C02341
TRANS-ACONITATE+Na,C02341
TRANS-ACONITATE-H2O,C02341
TRANS-ACONITATE-H2O,C02341
TRANS-ACONITATE-H2O,C02341
TRANS-CINNAMALDEHYDE,C00903
TRANS-CINNAMATE,C10438
TRANS-CINNAMATE-H2O,C10438
"TRANS-CYCLOHEXANE-1,2-DIOL",C03739
TRAZODONE,C07156
TREHALOSE+Na,C01083
TREHALOSE-H2O,C01083
TRIETHANOLAMINE,C06771
TRIETHYLPHOSPHATE,NA
TRIGONELLINE,C01004
TRIGONELLINE+K,C01004
TRIGONELLINE+Na,C01004
Trihydroxy octadecenoic acid,NA
TRIMETHYLLYSINE,C03793
TRIMETHYLLYSINE,C03793
TRIMETHYLLYSINE+K,C03793
TRIMETHYLLYSINE+Na,C03793
TRYPTAMINE,C00398
TRYPTAMINE-NH3,C00398
TYRAMINE,C00483
TYRAMINE-NH3,C00483
TYROSOL,C06044
URACIL,C00106
URACIL+Na,C00106
URATE,C00366
UREIDOISOBUTRYATE,
URIDINE,C00299
URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE,C00203
URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE,C00043
URIDINE+Na,C00299
URIDINE-5-MONOPHOSPHATE,NA
UROCANATE,C00785
UROCANATE+Na,C00785
UROCANATE-H2O,C00785
URSOCHOLIC ACID,C17644
URSODEOXYCHOLIC ACID-2H2O,NA
URSODEOXYCHOLIC ACID-H2O,C07880
URSODEOXYCHOLIC ACID-H2O,NA
VALERYLCARNITINE,      
VALERYLCARNITINE+Na,      
VANILLAMINE,
VANILLIN,
XANTHINE,C00385
XANTHOSINE,C01762
XANTHOSINE 5'-MONOPHOSPHATE,NA
XANTHOSINE+Na,C01762
XANTHURENIC ACID,C02470
XANTHURENIC ACID+Na,C02470
XYLITOL,C00379
XYLITOL+Na,C00379
XYLITOL-H2O,C00379
